filename	img_id	split	sentence	swapped_sentence
383595746.jpg	16664	val	A man in a red jacket and stubble stands before a mural.	A mural stands before a man in a red jacket and stubble.
384080245.jpg	16679	val	A man is sitting at a desk in front of four lit computer monitors.	Four lit computer monitors is sitting at a desk in front of a man.
384080245.jpg	16679	val	A man is looking at one of his four flat screen computers.	One of his four flat screen computers is looking at a man.
384080245.jpg	16679	val	A man sits at a desk with four computer monitors.	A desk sits at a man with four computer monitors.
384465575.jpg	16695	val	Man and woman cyclists ride pass signs on rural road.	Signs pass ride man and woman cyclists on rural road.
384465575.jpg	16695	val	Two people are riding their bicycles on a dirt road	Their bicycles are riding two people on a dirt road
384465575.jpg	16695	val	A man and a woman are biking on a sunny day.	A sunny day are biking a man and a woman on.
384465575.jpg	16695	val	Two bicyclists ride down a hill.	A hill ride down two bicyclists.
384465575.jpg	16695	val	Two friends bike down a hill.	A hill bike down Two friends.
3847453204.jpg	16709	val	A toddler with medium length black hair is carrying a patterned bundle of cloth.	A patterned bundle of cloth is carrying a toddler with medium length black hair.
3847453204.jpg	16709	val	A young girl wearing sandals carries what appears to be bedding of some sort.	What appears to be bedding of some sort carries a young girl wearing sandals.
3847453204.jpg	16709	val	An asian girl plays with a sheet.	A sheet plays with an asian girl.
3849580150.jpg	16726	val	A person points out to the lake with mountains in the background - while a boat floats out on the left.	The lake points out to a person with mountains in the background - while a boat floats out on the left.
3849580150.jpg	16726	val	A child that is on the bank of a lake pointing something out in the sky.	Something out in the sky pointing a child that is on the bank of a lake.
3849580150.jpg	16726	val	A person is waiting for the sailboat to reach the shore.	The sailboat is waiting for a person to reach the shore.
3859199015.jpg	16775	val	Two teens are playing a rock band video game while one of the boys flashes a peace sign.	A rock band video game are playing two teens while one of the boys flashes a peace sign.
3859199015.jpg	16775	val	A pair of older boys play guitars.	Guitars play a pair of older boys.
386470686.jpg	16799	val	A man is crouched on top of a horizontal tree.	A horizontal tree is crouched on top of a man.
3867308040.jpg	16808	val	Women sit on a beach as they watch men bring in a fishing net filled with fish in front of them.	Men sit on a beach as they watch women bring in a fishing net filled with fish in front of them.
3867308040.jpg	16808	val	Two young men are getting ready to sail on their blue boat while two women sit and watch.	"""Their blue boat are getting ready to sail on two young men while two women sit and watch."""
3867308040.jpg	16808	val	Two boys prepare a small sailboat as two girls watch them from the beach.	A small sailboat prepares Two boys as two girls watch them from the beach.
3867308040.jpg	16808	val	Fishermen in Africa unload their catch as two women look on.	Their catch in Africa unload fishermen as two women look on.
3868284371.jpg	16811	val	A wide-eyed person brandishes an axe while wearing a fur hat and traditional medieval garb.	An axe brandishes a wide-eyed person while wearing a fur hat and traditional medieval garb.
3868284371.jpg	16811	val	An old man dressed in med-evil clothing holds an axe while standing on a hill.	An axe holds an old man dressed in med-evil clothing while standing on a hill.
3871177631.jpg	16819	val	A man in a gray shirt and two boys in swim trunks are playing in the ocean waves.	The ocean waves are playing a man in a gray shirt and two boys in swim trunks.
3871177631.jpg	16819	val	Three people are playing near the ocean as the waves crest near them.	Near the ocean are playing three people as the waves crest near them.
3871177631.jpg	16819	val	Three people are on the beach kneeling or standing near the water.	The beach are on three people kneeling or standing near the water.
3871177631.jpg	16819	val	This is a man and a couple of children at a beach.	A man and a couple of children is this at a beach.
3871177631.jpg	16819	val	A family is having fun in the water at a beach.	fun is having A family in the water at a beach.
3897459678.jpg	16917	val	A lone person stands in front of a yellow shingled shed like building on an empty street while above them sits a bike resting on a railing.	A yellow shingled shed like building stands in front of a lone person on an empty street while above them sits a bike resting on a railing.
3897459678.jpg	16917	val	A man in a yellow jacket stands in front of a yellow hutch.	A yellow hutch stands in front of a man in a yellow jacket.
3897459678.jpg	16917	val	A man is standing on a street alone beneath a balcony.	A street is standing on a man alone beneath a balcony.
3899250752.jpg	16923	val	A little girl smelling a fresh mushroom that her mother is showing her.	A fresh mushroom smelling a little girl that her mother is showing her.
3899250752.jpg	16923	val	A girl is smelling a mushroom that a woman is holding up to her face.	A mushroom is smelling a girl that a woman is holding up to her face.
3899250752.jpg	16923	val	A child is reluctantly about to bite into a mushroom.	A mushroom is reluctantly about to bite into a child.
3899250752.jpg	16923	val	A woman put a mushroom in the mouth of a girl	A mushroom put a woman in the mouth of a girl
39024981.jpg	16933	val	Two women wearing pink T-shirts and blue jeans converse outside clothing store.	Outside clothing store converse two women wearing pink T-shirts and blue jeans.
39024981.jpg	16933	val	Two women are standing outside a store wearing pink shirts and jeans.	A store is standing outside two women wearing pink shirts and jeans.
39024981.jpg	16933	val	One woman is smoking and talking to another woman.	Another woman is smoking and talking to one woman.
39024981.jpg	16933	val	Two women talk in front of a clothing store.	A clothing store talk two women in front of.
39024981.jpg	16933	val	Two female co-workers talk on break.	On break talk two female co-workers.
390921095.jpg	16972	val	Police on horseback watching the crowd as they move through the streets.	The crowd on horseback watching the Police as they move through the streets.
390921095.jpg	16972	val	A man in a black jacket is riding a horse on a public sidewalk.	A horse in a black jacket is riding a man on a public sidewalk.
390921095.jpg	16972	val	A patrolman rides a horse through the city.	A horse rides a patrolman through the city.
391723162.jpg	17003	val	A small black and brown dog is standing in the snow.	The snow is standing a small black and brown dog in the.
391723162.jpg	17003	val	A large black dog is digging in the deep snow.	The deep snow is digging a large black dog in the.
391723162.jpg	17003	val	A black dog digging through the snow.	Through the snow digging a black dog.
391723162.jpg	17003	val	A black dog digs in the snow.	A black dog digs in the snow.
3925836925.jpg	17027	val	A man with a blue and gray shirt is standing in front of a metal fence while taking a picture of the landscape.	A picture of the landscape is standing in front of a metal fence while taking a man with a blue and gray shirt.
3925836925.jpg	17027	val	His back facing us, a young man photographs a lovely mountain lake scene under a hazy sky.	A lovely mountain lake scene photographs his back facing us, a young man under a hazy sky.
3925836925.jpg	17027	val	A person in a hooded shirt is photographing a tree near some mountains and a lake.	A tree near some mountains and a lake is photographing a person in a hooded shirt.
3925836925.jpg	17027	val	A man takes a photograph of a lake with mountains in the background.	A photograph takes a man of a lake with mountains in the background.
3927396708.jpg	17030	val	A woman in a green apron and rolled-up sleeves is handling the underside of one in a row of furry animals.	The underside of one in a row of furry animals is handling a woman in a green apron and rolled-up sleeves.
3927396708.jpg	17030	val	A brunette woman in a robin's egg blue apron is milking a brown animal.	A brown animal is milking a brunette woman in a robin's egg blue apron.
3927396708.jpg	17030	val	A woman is taking care of a sheep.	A sheep is taking care of a woman.
3929379436.jpg	17041	val	"A man holds a banner with ""Age Demands Action"" while a large group holds banners behind him a person in a backpack takes a photo."	"A banner holds a man with ""Age Demands Action"" while banners holds a large group behind him a person in a backpack takes a photo."
3929379436.jpg	17041	val	Older man in red hat holds up a sign during protest	A sign holds up older man in red hat during protest
3944169186.jpg	17095	val	A young female basketball player in red and white blocks another in possession of the ball who is dressed in white and maroon.	Another in possession of the ball who is dressed in white and maroon blocks a young female basketball player in red and white.
3944169186.jpg	17095	val	Two young girls are playing basketball in a gymnasium.	Basketball are playing Two young girls in a gymnasium.
3948003394.jpg	17114	val	Female wearing a red and white flowered bikini is doing a cartwheel on a sandy beach.	A cartwheel is doing Female wearing a red and white flowered bikini on a sandy beach.
3948003394.jpg	17114	val	A woman is doing a cartwheel while wearing a bikini in the sand next to the beach.	A cartwheel is doing a woman while wearing a bikini in the sand next to the beach.
3948003394.jpg	17114	val	A young lady in a red and white bikini is doing a cartwheel on the beach.	A cartwheel in a red and white bikini is doing a young lady on the beach.
3948003394.jpg	17114	val	Bikini-clad female at the beach doing a cartwheel.	A cartwheel does bikini-clad female at the beach.
3970617963.jpg	17212	val	Three young, male members of a band, one of whose face is not shown, one who is playing a bass guitar, and one who is smiling.	One who is playing a bass guitar, one who is smiling, and three young, male members of a band, one of whose face is not shown.
3970617963.jpg	17212	val	A man with a brown shirt, gray vest and black cap plays an electric bass.	An electric bass plays a man with a brown shirt, gray vest and black cap.
3970617963.jpg	17212	val	A man wearing a black sweater vest and a hat plays the bass.	The bass plays a man wearing a black sweater vest and a hat.
3970617963.jpg	17212	val	A man with glasses wearing a hat is playing the bass.	The bass is playing a man with glasses wearing a hat.
3970617963.jpg	17212	val	A man is playing guitar in a band.	A guitar is playing a man in a band.
3970645807.jpg	17216	val	A lady in black dress with a beige blazer checks the contents of her glass.	The contents of her glass checks a lady in black dress with a beige blazer.
3970645807.jpg	17216	val	A woman sniffs at the remnants of drink in her companion's glass.	The remnants of drink sniffs at a woman in her companion's glass.
3970645807.jpg	17216	val	Two ladies are together, one has a glass in her right hand.	A glass are together, one has Two ladies in her right hand.
3970645807.jpg	17216	val	A woman with blond-hair is drinking out of a glass.	A glass is drinking out of a woman with blond-hair.
3972836203.jpg	17243	val	A child laying on a hospital gurney near a tv monitor mounted on the wall.	A tv monitor laid on a hospital gurney near a child mounted on the wall.
3972836203.jpg	17243	val	A child is laying in a bed in a medical setting.	A bed is laying a child in a medical setting.
3972836203.jpg	17243	val	A young boy rests in a hospital bed.	A hospital bed rests a young boy in.
3977684660.jpg	17264	val	A kneeling man bends his ear to listen on another in front of a guitar and audio equipment.	Another in front of a guitar and audio equipment bends his ear to listen a kneeling man.
3977684660.jpg	17264	val	A man in a black shirt is talking to a man squatting down wearing a white shirt.	A man squatting down wearing a white shirt is talking to a man in a black shirt.
3977684660.jpg	17264	val	A man is standing and talking to another man who is kneeling over some cables.	Another man who is kneeling over some cables is standing and talking to a man.
3977684660.jpg	17264	val	Two middle-aged men in a room with music equipment speak with each other.	"""Each other speak with two middle-aged men in a room with music equipment."""
3977684660.jpg	17264	val	Two men are speaking to each other.	Each other are speaking to Two men.
397815951.jpg	17267	val	A dog's mouth opens to expose its sharp teeth.	Its sharp teeth opens to expose a dog's mouth.
397815951.jpg	17267	val	Two dogs play with each other on a wood floor.	Each other play with two dogs on a wood floor.
397815951.jpg	17267	val	Two dogs play on the wooden floor inside.	The wooden floor play two dogs on inside.
397815951.jpg	17267	val	A dog tries to bite another dog.	Another dog tries to bite a dog.
3987140887.jpg	17302	val	An older man in white pours water over what looks like some sort of shrine while another sits to the side watching.	What looks like some sort of shrine pours water over an older man in white while another sits to the side watching.
3987140887.jpg	17302	val	A man is pouring something into a container on the floor and a woman dressed in white is looking on.	"""Something is pouring a man into a container on the floor and a woman dressed in white is looking on."""
3987140887.jpg	17302	val	A man is pouring water on some kind of foreign object.	Some kind of foreign object is pouring water on a man.
398946421.jpg	17309	val	A man lays down on a snowbank that has piled up high around the front door of his house.	A snowbank that has piled up high around the front door of his house lays down a man.
398946421.jpg	17309	val	A man in winter clothing is laying in a pile of snow just outside a doorway.	A pile of snow in winter clothing is laying in a man just outside a doorway.
398946421.jpg	17309	val	A man in snow weather gear is laying in the snow in front of a door.	The snow in front of a door is laying a man in snow weather gear.
398946421.jpg	17309	val	A man in a dark blue coat is lying in the snow outside of a home.	The snow in a dark blue coat is lying a man outside of a home.
3996889070.jpg	17337	val	A young child wearing an overall dress with a floral patterned skirt and a white t-shirt pets a baby deer with a backpack on her back.	A baby deer with a backpack on her back pets a young child wearing an overall dress with a floral patterned skirt and a white t-shirt.
3996889070.jpg	17337	val	A small girl wearing denim overalls and a flowered skirt reaches out to pet a seated deer.	A seated deer reaches out to pet a small girl wearing denim overalls and a flowered skirt.
3996889070.jpg	17337	val	A little brunette girl squats down to pet a deer laying in sand.	A deer squats down to pet a little brunette girl laying in sand.
3996889070.jpg	17337	val	Young girl reaches out to pet a deer.	A deer reaches out to pet young girl.
3996889070.jpg	17337	val	Young children like to pet the deer.	The deer like to pet young children.
4017326833.jpg	17410	val	One woman with long brown hair, black shirt and pantyhose, red skirt, that just threw green ball with yellow streamers in air.	Green ball with yellow streamers throws one woman with long brown hair, black shirt and pantyhose, red skirt, that just in air.
4017326833.jpg	17410	val	A woman with black hair, wearing a black top and a red skirt is shaking her fist at somebody.	Somebody is shaking a woman with black hair, wearing a black top and a red skirt her fist at.
4017326833.jpg	17410	val	A woman in a red skirt has thrown a green ball with yellow streamers into the air.	A green ball with yellow streamers has thrown a woman in a red skirt into the air.
4017326833.jpg	17410	val	A woman wearing a black top and red skirt is throwing a ball into the air.	A ball wearing a black top and red skirt is throwing a woman into the air.
4033018747.jpg	17475	val	A man wearing a sweater is pushing an old man wearing a suit and blue tie in a wheelchair next to a row of bookshelves.	An old man wearing a suit and blue tie in a wheelchair next to a row of bookshelves is pushing a man wearing a sweater.
4033018747.jpg	17475	val	An older man in a suit is being wheeled on his wheelchair through a bookstore by a young man in a sweater.	A young man in a sweater is being wheeled on his wheelchair through a bookstore by an older man in a suit.
4033018747.jpg	17475	val	A man being pushed in a wheelchair through a library.	A wheelchair being pushed in a man through a library.
4033018747.jpg	17475	val	A man in a wheelchair being pushed in the library	A wheelchair in a man being pushed in the library
4033018747.jpg	17475	val	A crowd follows a queue line in a bookstore.	A queue line follows a crowd in a bookstore.
405253184.jpg	17561	val	Two dogs try to bite each other while laying in the snow.	Each other try to bite two dogs while laying in the snow.
405253184.jpg	17561	val	Two dogs are laying in the snow with their mouths open.	Their mouths are laying in the snow with two dogs open.
405253184.jpg	17561	val	Two black and tan dogs are fighting in snow.	Two black and tan dogs are fighting in snow.
4060351788.jpg	17592	val	A woman wearing glasses and a pink shirt is smiling while kneeling and wiping the floor with white towels.	A woman wearing glasses and a pink shirt is smiling while kneeling and wiping the floor with white towels.
4060351788.jpg	17592	val	A woman smiles as she cleans the floor with rags while a child lies recumbent on the sofa.	The floor smiles as she cleans a woman with rags while a child lies recumbent on the sofa.
4060351788.jpg	17592	val	A kindly faced woman cleans the floor of her living room.	The floor of her living room cleans a kindly faced woman.
4060351788.jpg	17592	val	A woman is on her hands and knees cleaning a rug.	A rug is on her hands and knees cleaning a woman.
4061778099.jpg	17598	val	Two centers, one wearing white and the other yellow, face off in a National Hockey League game.	A National Hockey League game face off two centers, one wearing white and the other yellow.
4061778099.jpg	17598	val	Two hockey players ready to start the game with the ref by them about to drop the puck.	The game ready to start the ref by them about to drop the puck two hockey players with.
4061778099.jpg	17598	val	Two hockey players lean in toward the referee at the center of the hockey rink.	The referee lean in toward two hockey players at the center of the hockey rink.
4061778099.jpg	17598	val	Two opposing hockey players prepare for a face off.	A face off prepare for Two opposing hockey players.
4074473431.jpg	17645	val	Runners pass a statue of a man on a horse as spectators look on and take photos.	A statue of a man on a horse pass runners as spectators look on and take photos.
4074473431.jpg	17645	val	The marathon runners draw the race to a close as their supporters Cheer!	The race draw the marathon runners to a close as their supporters Cheer!
4074473431.jpg	17645	val	People watch a group of runners on the street.	A group of runners watch People on the street.
4074473431.jpg	17645	val	Runners pass a check point in the city.	A check point pass Runners in the city.
4082808690.jpg	17683	val	A highly decorated man leads four beautifully clad woman in colorful clothing in what appears to be a religious dance in Thailand.	Four beautifully clad woman leads a highly decorated man in colorful clothing in what appears to be a religious dance in Thailand.
4082808690.jpg	17683	val	Group of people dancing at a club or party in a costume.	A club or party in a costume dancing Group of people at
4082808690.jpg	17683	val	Performers are doing a traditional dance.	A traditional dance are doing performers.
4082808690.jpg	17683	val	Five dancers perform on stage.	On stage perform five dancers.
4084139686.jpg	17686	val	Two young children are sitting atop an elephant that is eating greens and standing in front a platform with man dressed in a white shirt standing off to the side.	An elephant is sitting atop two young children that are eating greens and standing in front a platform with man dressed in a white shirt standing off to the side.
4084139686.jpg	17686	val	Two children riding inside atop an elephant harnessed with a riding pack, while an adult male watches on.	"""An adult male watches on two children riding inside atop an elephant harnessed with a riding pack."""
4084139686.jpg	17686	val	Two children are preparing to go on an elephant ride.	An elephant ride are preparing to go on two children.
4089583280.jpg	17713	val	A long-haired man in a camouflage tee and blue jeans rocks out on a black electric guitar.	A black electric guitar rocks out on a long-haired man in a camouflage tee and blue jeans.
4089583280.jpg	17713	val	A white man in a camouflage t-shirt plays an electric guitar.	An electric guitar plays a white man in a camouflage t-shirt.
4089583280.jpg	17713	val	Man with long hair plays electric guitar.	Electric guitar plays man with long hair.
4095232321.jpg	17749	val	A man in a yellow costume stands facing a woman in a white hat.	A woman in a white hat stands facing a man in a yellow costume.
4095232321.jpg	17749	val	The girl in the white dress is paying her bill at the counter.	Her bill is paying the girl in the white dress at the counter.
4095232321.jpg	17749	val	A woman wearing a white hat examines an item in a store.	An item wearing a white hat examines a woman in a store.
4095232321.jpg	17749	val	Two young people are wearing costumes.	Costumes are wearing Two young people.
4113033557.jpg	17828	val	A boy wearing a hat and sitting on a wall looks over at a group of people standing by the riverside.	A group of people wearing a hat and sitting on a wall looks over at a boy standing by the riverside.
4113033557.jpg	17828	val	A group of people are standing near the shore of a lake.	The shore of a lake are standing near a group of people.
4115261994.jpg	17835	val	A crowd walks about a square at night with smoke or fog drifting over them.	A square walks about a crowd at night with smoke or fog drifting over them.
4115261994.jpg	17835	val	A gaseous cloud churns above a large group of people in a dark courtyard.	A large group of people churns above a gaseous cloud in a dark courtyard.
4115261994.jpg	17835	val	People crowd a smoky street.	A smoky street crowd People.
413231421.jpg	17885	val	The large black dog is digging in the snow.	The snow is digging The large black dog in the snow.
413231421.jpg	17885	val	A black dog is digging in the snow.	The snow is digging a black dog in the.
413231421.jpg	17885	val	A dog buries its head in the snow.	Its head buries a dog in the snow.
413737417.jpg	17892	val	A small group of people stands in a rocky field surrounded by camping equipment and patches of snow.	A rocky field surrounded by camping equipment and patches of snow stands in a small group of people.
413737417.jpg	17892	val	Three cold men set down their supplies in a ditch.	Their supplies set down three cold men in a ditch.
413737417.jpg	17892	val	A group of people are camping out on some rocks.	Some rocks are camping out on a group of people.
4145119743.jpg	17914	val	A grocery store checkout where a checker is counting out change.	A checker is counting out change a grocery store checkout where.
4145119743.jpg	17914	val	A cashier with a black goodies sweatshirt is counting change.	Change is counting a cashier with a black goodies sweatshirt.
4145119743.jpg	17914	val	People are standing in line at a market.	A line are standing People at a market.
4146483752.jpg	17926	val	A boy is shaving a African American's hair in a home setting he has clothing over him so he doesn't get hair on himself.	African American's hair is shaving a boy in a home setting he has clothing over him so he doesn't get hair on himself.
4146483752.jpg	17926	val	A black boy is cutting another black boy's hair with a razor.	Another black boy's hair is cutting a black boy with a razor.
4146483752.jpg	17926	val	A boy getting his hair buzzed off by another boy.	Another boy getting his hair buzzed off by a boy.
4146483752.jpg	17926	val	A boy is sitting in a chair getting a haircut.	A chair is sitting in a boy getting a haircut.
4146483752.jpg	17926	val	A boy is getting his haircut.	His haircut is getting a boy.
4146533978.jpg	17929	val	A black man wearing a white t-shirt is using a hair cutting razor on another black man's head.	another black man’s head is using a hair cutting razor on a black man wearing a white t-shirt.
4146533978.jpg	17929	val	Here is a picture of a teenager trimming his brother's head hair.	A picture trims a teenager his brother's head hair.
4146533978.jpg	17929	val	A young black man gets his haircut.	His haircut gets a young black man.
4146533978.jpg	17929	val	A black man is getting a haircut.	A haircut is getting a black man.
4152802063.jpg	17956	val	Tourists visiting China have come to see it's amazing architecture.	It's amazing architecture have come to see tourists visiting China.
4152802063.jpg	17956	val	A group of people are standing outside taking pictures.	Taking pictures are standing outside a group of people.
4152802063.jpg	17956	val	Tourist taken pictures at a building in China.	Pictures taken tourist at a building in China.
4152802063.jpg	17956	val	Many people are outside of a large building.	A large building are outside of many people.
4152802063.jpg	17956	val	Tourists are taking pictures in china.	Pictures are taking tourists in china.
416933689.jpg	18024	val	One boy repairing a three-wheeled bicycle in a small parking lot while another boy looks on while leaning on the front end of one of the parked cars.	A three-wheeled bicycle repairing one boy in a small parking lot while another boy looks on while leaning on the front end of one of the parked cars.
416933689.jpg	18024	val	Pottery and cars are shown in a parking lot with a man in a blue outfit is leaning against the front of his car.	A man in a blue outfit are shown in a parking lot with pottery and cars is leaning against the front of his car.
416933689.jpg	18024	val	Two guys outside, looks like in a parking lot, one guy is picking up a bike.	A bike outside, looks like in a parking lot, one guy is picking up two guys.
416933689.jpg	18024	val	One guy fixes his bicycle while another guy leans against a car.	His bicycle fixes one guy while another guy leans against a car.
4170746161.jpg	18031	val	Two men wearing jackets are standing next to a table with four clear bottles on it.	A table with four clear bottles on it are standing next to Two men wearing jackets.
4170746161.jpg	18031	val	Two men in coat stand at a table with beakers and alcohol bottles.	A table with beakers and alcohol bottles stand at two men in coat.
4170746161.jpg	18031	val	Two men celebrate at the bar surrounded by alcohol at a party.	"""At the bar surrounded by alcohol at a party celebrate two men."""
4175969090.jpg	18047	val	People dressed in black are waiting on the platform for the train.	The train dressed in black are waiting on the platform for People.
4175969090.jpg	18047	val	A small crowd of businessmen wait for their subway train.	Their subway train wait for a small crowd of businessmen.
4175969090.jpg	18047	val	A handful of people are waiting for the subway.	The subway are waiting for a handful of people.
4175969090.jpg	18047	val	Men and women are waiting for a train to stop.	A train to stop are waiting for Men and women.
4185308266.jpg	18085	val	Several chairs lined against a wall, with children sitting in them.	Several children lined against a wall, with chairs sitting in them.
4185308266.jpg	18085	val	Children are sitting in chairs under some television sets.	Chairs are sitting in children under some television sets.
4185308266.jpg	18085	val	Pre-teen students attend a computer class.	A computer class attend pre-teen students.
419638730.jpg	18126	val	A group of people sing and play instruments in a room with brick walls.	Instruments sing and play a group of people in a room with brick walls.
419638730.jpg	18126	val	A man is singing into a microphone while his band plays.	A microphone is singing into a man while his band plays.
419638730.jpg	18126	val	A band plays in front of a brick wall	A brick wall plays in front of a band
419638730.jpg	18126	val	A band is performing indoors.	Indoors is performing a band.
4196898728.jpg	18127	val	A performer holds a microphone out to a member of a crowd.	A microphone holds a performer out to a member of a crowd.
4196898728.jpg	18127	val	Fans at a concert helping the lead singer sing his song.	The lead singer helping the fans at a concert sing his song.
4196898728.jpg	18127	val	A man holds a microphone up to a crowd of people.	A microphone holds a man up to a crowd of people.
4213476956.jpg	18182	val	An elderly woman wearing a blue hat is sitting on the sidewalk chopping something yellow on a board beside her.	Something yellow wearing a blue hat is sitting on the sidewalk chopping an elderly woman on a board beside her.
4213476956.jpg	18182	val	An elderly person is wearing a clue cap and brown jacket while sitting outside in front of a cutting board.	A clue cap and brown jacket is wearing an elderly person while sitting outside in front of a cutting board.
4213476956.jpg	18182	val	An old woman is chopping up food on the sidewalk.	Food is chopping up an old woman on the sidewalk.
4213476956.jpg	18182	val	The woman in the blue hat is cutting food.	Food is cutting the woman in the blue hat.
4272747342.jpg	18384	val	A man is handling a ladder, surrounded by cut up tree branches and lawn maintenance equipment.	A ladder is handling a man, surrounded by cut up tree branches and lawn maintenance equipment.
4272747342.jpg	18384	val	A man is standing beside a ladder facing it with tree debris all around him.	A ladder is standing beside a man facing it with tree debris all around him.
4272747342.jpg	18384	val	A construction worker wearing a black shirt and jeans, sets up his ladder.	His ladder sets up a construction worker wearing a black shirt and jeans.
4272747342.jpg	18384	val	A man wearing jeans and a hat is climbing up an orange ladder onto a roof.	An orange ladder is climbing up a man wearing jeans and a hat onto a roof.
4272747342.jpg	18384	val	A man sets up a red ladder in a yard.	A red ladder sets up a man in a yard.
4289135695.jpg	18440	val	A waitress in a mexican style restaurant is serving a group of people at one of her tables.	A group of people in a mexican style restaurant is serving a waitress at one of her tables.
4289135695.jpg	18440	val	A waitress is serving some women at a restaurant.	Some women is serving a waitress at a restaurant.
4289135695.jpg	18440	val	A waitress is serving customers at a restaurant.	Customers is serving a waitress at a restaurant.
4289135695.jpg	18440	val	A woman attends to customers at a table.	Customers attends to a woman at a table.
4294773353.jpg	18464	val	An older man with blond-hair and a black fleece is working on a sculpture.	A sculpture is working on an older man with blond-hair and a black fleece.
4294773353.jpg	18464	val	An artist is working on a sculpture in a workshop.	A sculpture is working on an artist in a workshop.
4294773353.jpg	18464	val	A woman is examining an object.	An object is examining a woman.
4302249704.jpg	18504	val	A girl competing in gymnastics performs a gutsy routine as she impresses the audience.	A gutsy routine performs a girl competing in gymnastics as she impresses the audience.
4302249704.jpg	18504	val	A young gymnast in white poses while a red ball is suspended beside her.	A red ball in white poses while a young gymnast is suspended beside her.
4302249704.jpg	18504	val	A young woman wearing a beautiful white ensemble looks flustered.	A beautiful white ensemble wearing a young woman looks flustered.
4302249704.jpg	18504	val	A gymnast in a white leotard is about to catch a red ball.	A red ball is about to catch a gymnast in a white leotard.
4322208721.jpg	18576	val	A hooded individual with an orange scarf and face covering uses a small knife to sculpt a piece of ice.	A piece of ice uses a hooded individual with an orange scarf and face covering a small knife to sculpt.
4322208721.jpg	18576	val	A person in a black winter coat and a scarf is carving a snow sculpture with a knife.	A snow sculpture in a black winter coat and a scarf is carving a person with a knife.
4322208721.jpg	18576	val	The man is carving an image in the ice using a small knife.	An image is carving the man in the ice using a small knife.
4326926923.jpg	18599	val	A bearded man wearing a blue jacket rides his snow sled pulled by his two dogs.	His snow sled rides a bearded man wearing a blue jacket pulled by his two dogs.
4326926923.jpg	18599	val	Man in blue coat is being pulled in a dog sled by two dogs.	Two dogs is being pulled in a dog sled by man in blue coat.
4326926923.jpg	18599	val	A man in a blue coat is propelled on his sled by two dogs.	Two dogs is propelled on his sled by a man in a blue coat.
4326926923.jpg	18599	val	A man us using his two dogs to sled across the snow.	His two dogs is using a man to sled across the snow.
4326926923.jpg	18599	val	Two Huskies pull a sled with a man in a blue jacket.	A sled pull two Huskies with a man in a blue jacket.
432870699.jpg	18618	val	A group of musicians are playing instruments as the leader leads them.	Instruments are playing a group of musicians as the leader leads them.
432870699.jpg	18618	val	A band is playing a piece while a man in a white shirt conducts.	A piece is playing a band while a man in a white shirt conducts.
432870699.jpg	18618	val	This is some sort of band or symphony practicing.	Some sort of band or symphony is this practicing.
4329179652.jpg	18622	val	Two teenage girls play a game with their hands together.	A game play two teenage girls with their hands together.
4329179652.jpg	18622	val	Two girls in white tops are kneeling.	Two girls in white tops are kneeling.
4329179652.jpg	18622	val	Two girls are kneeling on the ground.	The ground are kneeling two girls.
4329198220.jpg	18630	val	A woman sitting in a white t-shirt, with her hands in a white powdery substance on a newspaper, is surrounded by other people in white t-shirts.	Other people in white t-shirts sitting in a white t-shirt, with her hands in a white powdery substance on a newspaper, is surrounded by a woman.
4329198220.jpg	18630	val	"A group of youths, one wearing a t-shirt labeled ""L.A. City Lounge South"", are working on a craft project that involves the use of flour."	"A craft project that involves the use of flour are working on a group of youths, one wearing a t-shirt labeled ""L.A. City Lounge South""."
4329198220.jpg	18630	val	An Asian young woman is working with flower while surrounding by her peers.	With flower is working an Asian young woman while surrounding by her peers.
4329198220.jpg	18630	val	Several girls are playing with flour.	With flour are playing several girls.
4344231645.jpg	18692	val	A woman with long brown hair plays an instrument and sings into a microphone.	An instrument plays a woman with long brown hair and sings into a microphone.
4344231645.jpg	18692	val	A young girl is playing a musical instrument and singing into a microphone.	A musical instrument is playing a young girl and singing into a microphone.
4344231645.jpg	18692	val	A young lady plays the harpsichord while signing into a microphone.	The harpsichord plays a young lady while signing into a microphone.
4344231645.jpg	18692	val	A young girl plays her instrument at a concert.	Her instrument plays a young girl at a concert.
434642339.jpg	18700	val	A black-haired male is playing a video system on his computer while wearing a watch.	A video system is playing a black-haired male on his computer while wearing a watch.
434642339.jpg	18700	val	A guy is playing a video game on the computer.	A video game is playing a guy on the computer.
434642339.jpg	18700	val	A man is playing punch out for the NES.	Punch out for the NES is playing a man.
4353551949.jpg	18740	val	"A man wearing a green shirt and blue jeans lying down next to a several big yellow tubs, with a blue building on the right side of the photo with white graffiti ""28"" spray painted on it."	"A several big yellow tubs wearing a green shirt and blue jeans lying down next to a man, with a blue building on the right side of the photo with white graffiti ""28"" spray painted on it."
4353551949.jpg	18740	val	A man that looks like he has been hit is lying on the ground in front of some junk.	Some junk is lying on the ground in front of a man that looks like he has been hit.
4353551949.jpg	18740	val	A man is laying on the ground covered in something white.	Something white is laying on the ground covered in a man.
4353551949.jpg	18740	val	The man is laying by a blue building.	A blue building is laying by the man.
4353551949.jpg	18740	val	A homeless person is taking a nap.	A nap is taking a homeless person.
